Patient168_T	Patient102_T_P	Patient169_T	Patient156_T	Patient48_T_M	Patient63_T_P	Patient155_T	Patient125_T_P	Patient135_T	Patient148_T	Patient15_T_M	Patient152_T	Patient21_T_M	Patient133_T	Patient163_T	Patient8_T_M	Patient4_T_M	Patient99_T_P	Patient105_T_P	Patient165_T	Patient38_T_M	Patient126_T_P	Patient10_T_M	Patient22_T_M	Patient16_T_M	Patient72_T_P	Patient6_T_M	Patient23_T_M	Patient134_T	Patient83_T_P	Patient121_T_P	Patient18_T_M	Patient132_T	Patient77_T_P	Patient131_T	Patient9_T_M	Patient79_T_P	Patient141_T	Patient34_T_M	Patient187_T	Patient146_T	Patient116_T_P	Patient82_T_P	Patient94_T_P	Patient166_T	Patient170_T	Patient173_T	Patient7_T_M	Patient11_T_M	Patient151_T	Patient31_T_M	Patient67_T_P	Patient36_T_M	Patient17_T_M	Patient154_T	Patient87_T_P	Patient1_T_M	Patient100_T_P	Patient153_T	Patient75_T_P	Patient61_T_P	Patient35_T_M	Patient32_T_M	Patient25_T_M	Patient98_T_P	Patient117_T_P	Patient14_T_M	Patient58_T_M	Patient108_T_P	Patient147_T	Patient24_T_M	Patient47_T_M	Patient179_T	Patient45_T_M	Patient140_T	Patient112_T_P	Patient96_T_P	Patient62_T_P	Patient144_T	Patient188_T	Patient130_T_P	Patient27_T_M	Patient162_T	Patient142_T	Patient127_T_P	Patient33_T_M	Patient20_T_M	Patient30_T_M	Patient13_T_M	Patient78_T_P	Patient44_T_M	Patient172_T	Patient40_T_M	Patient42_T_M	Patient73_T_P	Patient86_T_P	Patient137_T	Patient37_T_M	Patient159_T	Patient158_T	Patient145_T	Patient167_T	Patient106_T_P
MATN2	2.81147103052984	0.495695162624068	2.51349074558812	3.25550073314839	2.18903382439002	4.62410089462811	4.79960542245267	2.18269229751619	2.32192809488736	4.31903981556254	1.83995958748953	2.24184018356467	1.799087306074	2.36737106564853	4.08151006812092	3.33485426933163	1.48542682717024	4.16992500144231	1.23266075679027	2.77399632511117	1.26303440583379	5.50874555424447	2.54101915313356	3.20476675065461	5.50525580093216	5.66505161428921	3.16510798514454	2.98185265328974	4.25323293853803	1.94110631094643	2.5033487351675	4.67638025546692	3.83289001416474	4.65764000520782	3.24640808724638	3.22342254993494	3.51096191927738	2.0703893278914	3.84096670448742	7.51388547459572	6.33091687811462	4.02591469875079	4.26153081524341	2.28095631383106	4.39574832817903	6.46564802598228	6.04875931191986	3.09254574154357	2.49825086752783	3.74200621086674	2.10768786931437	1.26903314645524	1.799087306074	1.57046293102604	5.76871365703049	2.33628338786443	2.82374936030827	2.65764000520782	2.9429835981871	3.77399632511117	0.400537929583729	3.09592441999854	2.60407132366886	4.38266725274504	1.86789646399266	5.24412594328373	2.57046293102604	2.69821847822441	1.40599235967584	3.20006486151431	4.58195375084882	1.74846123300404	1.98185265328974	5.26641176603611	4.62702310555406	3.7771566660045	2.09085343045111	2.89141918684608	5.7273759385949	2.28095631383106	2.91647664443772	2.57288966842058	5.22689381357139	4.67185946824748	3.93451650158608	3.28243980500639	1.40599235967584	2.09085343045111	2.84197311892718	2.70708299177171	2.68706068833989	4.93451650158608	4.11603199344711	2.11769504266975	0.970853654340484	3.75595576955096	4.72574115650395	3.97911075501579	2.76977173924945	1.57046293102604	6.43679481217509	3.73009646559547	3.79597469420667
MCAM	7.83503979899476	8.08331975776571	5.24184018356467	7.59671156694847	4.07724299893246	4.02945288578697	7.37356121552311	3.94766615679601	2.40599235967584	5.2502036564993	4.98322165074267	7.3786850136801	2.93357263826102	4.81506301719287	5.01212167271222	6.82908844400488	6.67849450777373	6.11290859962941	5.14200491598488	7.44095219802964	4.85249829878989	3.53605290024021	7.59745668370963	3.04264433740849	7.19800295652124	9.16852169899217	4.9297909977186	4.44493204894218	5.43061981095978	6.72082566608984	6.72723977748481	6.73917303130949	5.24107745817504	6.71616782979715	1.91456452349394	7.06576616286955	6.14995030168105	6.5216789516032	5.9797967182782	7.55266909751427	6.45549162062847	7.14108531856233	6.80206393740046	3.4944156103975	7.4766247087151	5.91288933622996	4.46793154602629	4.00180224263399	10.0300877351001	6.95512678126137	6.8011586560937	2.52857131887076	3.46727948045998	8.70012756284981	7.00135189299996	4.99457972421575	4.17951105027151	5.67327373660982	5.73036823634901	4.73606362787181	0.847996906554951	5.17152710603881	8.04701481951759	6.18428029441938	5.36282052553426	7.79727243202997	6.1753249891849	5.97773784924282	3.1811025507538	6.6779310100453	3.80219321694183	6.07017462515406	6.47362458305826	8.00011270614754	5.37364821133469	4.92647391125607	4.61294219630467	5.48992821940518	6.81082866218542	6.24164954001753	6.26021388677142	6.40837220357268	7.43887500263395	7.10894256866079	6.37660295192479	4.98185265328974	5.69543711040537	3.81044310384517	6.24012348403402	6.45203527354619	2.12101540096137	5.30852106219326	6.51664555778096	7.02867964850448	3.31469652565629	6.22458056608344	6.30268461411838	4.98139603197215	5.95349806319688	6.78907712686035	6.51206882625186	5.23993261348524	7.10475598696226
MCM7	5.95419631038687	5.70846316507212	6.40531168259745	5.38474058729238	4.11519974938544	4.21256933885081	6.10706011020335	6.53558643635484	5.25058266478754	4.92789645372882	3.9126498648972	6.52183596254539	5.07253459972295	6.41683974191283	8.1139504824225	4.21256933885081	4.66732447027863	5.67807190511264	4.64673869830785	5.78528898070402	4.64154602908752	5.71808758396052	7.1853710292354	5.68341574703043	5.09212284983868	6.36264521779471	5.26416107128808	6.17871464117544	5.70514852825302	4.66902676550963	5.8285808102766	6.60184505651104	6.19692173382033	5.87381319835909	5.27612440527424	5.69432306012539	6.09676785471469	6.00315244866692	4.77610398807316	5.81992359556066	6.45384677374993	6.31034012061215	6.1880447964217	6.6331405495224	6.04417551263921	6.21878116778407	7.04406619685655	7.02380978720236	6.14241343787374	5.70154905694307	5.65391987311942	4.20241772157518	4.4988890869768	6.38041777276528	5.52262076104208	7.05398016818765	4.25550073314839	5.89869207256049	6.29425313644451	7.92082920856346	3.56924802986718	4.50207595604579	5.63952159951083	5.77820857639809	4.94719858426206	5.07081863753328	5.12391445900198	5.39025495632187	3.21412480535285	5.3327079336406	5.92219784839637	7.00337736020232	5.55765515472542	7.24450655139592	5.77584069853125	6.58044701959866	4.66789212523023	6.38629363515099	5.43629511983936	6.31922050252387	6.22650852980868	5.44923120066949	5.33985000288462	6.37851162325373	7.01145091173575	4.88459792099006	6.01390884549064	4.87085786436376	7.93663793900257	6.88374299057045	5.41312014640349	6.03099811817189	5.96809075204526	7.14791719108402	6.31034012061215	5.5438051759644	5.59931779369823	4.86046625851717	6.47183776242229	7.70217268536555	6.14995030168105	5.53667461756976	6.68873986801449
MDH2	8.61776130068631	8.37325668886427	8.33051358400667	8.2747275727873	7.54735728244656	7.28271778985729	8.08294736012785	7.82419503939945	8.04897722522605	7.89372623659722	6.36141746678921	9.16135866437956	8.94973918363242	8.75825653293416	8.76324557000058	8.02436400911417	7.87122761235798	9.09457917591702	6.92540608314137	8.63658837146914	7.1509657835565	7.98419057189297	9.33530102096586	9.13332205631593	8.11649991983887	8.65660362482201	8.37116677264056	8.10202817936731	7.68797048659613	7.43471161800355	8.52175745921027	8.52399313198365	8.1461358659523	8.41835863488438	7.3082480054988	8.82151889731431	8.6790929830497	8.18769847638827	8.73413378194776	8.63753055152531	8.76543529244971	7.95710204156229	9.07103324445682	8.06085802314785	8.72499126184089	8.12840682894329	9.04810537444206	8.14205598754765	8.55201579873521	8.55975946398264	8.77873424411784	7.30076437324806	7.13934670028966	8.82683445576123	7.56468301696364	7.47840561405288	7.22920335788675	7.49137211781517	9.33523401703947	9.02050775739397	6.52356195605701	8.45844762743792	7.42425028608405	7.84661867505061	7.07991139580328	7.76453989857671	7.52927436760915	8.16706683818259	5.34766565630097	7.9168348851483	8.34948028377554	7.63081315229913	7.72328550477764	8.63343121035563	8.3361048254481	8.80745152786599	6.83882573986814	7.88459792099006	8.27631054746415	9.20364165147272	7.83611349131509	7.22207035524718	8.47658420803318	7.48928602262588	7.67715584111959	6.44277765930152	7.90899299325053	6.56071495447448	7.86523837095723	8.75375160067621	8.14180061165247	7.56033283421244	8.3739091672983	8.95594045128948	8.77241355474848	8.14159627838382	8.11353381959191	7.03628352798845	8.98250879333922	9.06576616286955	8.1636999870842	7.90773192235259	8.74621197850849
METAP2	5.81249822533356	6.07681559705083	6.21606678308703	5.88874324889826	6.25587835258279	4.93262815702213	6.12948910151655	5.79856900355688	6.81519113717349	6.49537538094463	5.5077946401987	4.92076967302065	6.17552460108987	6.57031112431881	6.29149305325927	5.82705683650015	5.4541758931858	6.28392177230762	5.86987140617771	6.86331902873188	5.27835652801072	5.76420813013995	6.83567147948162	6.0706039986813	5.82349462471286	5.79233480570669	5.93475237096303	6.51522674595618	6.08087081175972	6.60125080460648	5.47670570666818	6.69111536525274	5.77399632511117	6.32571020751578	6.50287157457414	5.33699741660501	5.35684807923652	5.79519549081701	5.95070169008901	6.09887428674445	6.33913738491959	6.43529521564717	5.27909980213375	5.79129314859221	6.13093086982645	5.58496250072116	6.03474394932473	5.74604398299834	5.21800615028443	6.02281165091563	5.57410150808939	5.26603689399532	5.8444860877578	6.15157472976641	6.36911745859982	6.141187525005	5.95582424080644	5.87970576628229	5.04919510562227	5.96347412397489	8.97249162755333	5.95559179175399	5.86220339905322	5.51064550409004	6.11603199344711	5.05137210172103	5.98777561614291	6.48107285682775	3.86393845042397	6.64024493622235	6.02635744696384	5.74281466986289	5.89020346667564	6.02591469875079	6.24431625989121	5.81634370528486	4.43429461795993	6.30469355747101	6.60880924267552	7.18695608197015	6.20222179639787	5.86641348112345	6.82247523230804	7.44947883821109	5.03826057517535	5.36702153323231	6.13051908302734	4.79805051476751	6.3654475885501	6.30286736097287	6.99299496685181	6.01010845347429	5.07724299893246	5.37260391520448	6.06285565520599	5.55182359572126	5.93734439215023	5.83035674741922	5.68594014844598	6.92029330021101	6.73240488678496	5.4715126480455	6.23630126682709
MFGE8	5.52919626799939	7.91981677005279	5.58225490835766	7.09265144510378	6.29535569289167	5.92314918047231	6.70043971814109	4.83541884047548	5.09887428674445	5.15785216914174	4.78031009904338	7.77584069853125	5.39369076418745	6.15055967657538	5.45779126025604	7.03287224946323	9.23429054170594	5.69460165335612	2.45680614923047	5.07382023329167	4.22187708107703	7.67715584111959	7.30259323200966	6.89044669267991	6.76062016107245	7.08289415261743	6.10391721075207	8.50846826905297	6.96497614914012	5.92005505480697	7.22804904788446	7.46057876077603	7.01591677210688	7.11935617703968	3.28095631383106	6.83617662480922	7.50263293508292	8.85813644957963	6.5318492857512	7.70701394843505	8.16540952031982	6.51995070250463	8.61662235502921	6.07446262070454	7.26434876335117	7.5230130002552	6.88031819361283	5.96347412397489	7.45458718692548	6.77952238674377	7.27454122623048	4.38335869538511	7.66611746138935	8.53048437123154	7.97624905883234	4.37155886261196	5.43496176018725	5.6409679104499	5.61823865559545	7.03617361255349	2.78868571061353	8.23429054170594	8.08990063237077	6.69710657447697	7.25908413335355	7.64342331632819	6.61176256006487	6.49920809085669	2.38404980679516	5.99525837340469	8.70929063572336	5.63807383718072	5.88117515534928	7.20554891117303	7.4334602561063	7.7023112328583	8.17122684691513	7.17482583855857	7.37286506011259	4.81352468929781	6.53013318439181	4.57106999816771	6.73971311368956	4.54720302475693	6.06802583857736	5.15421053058834	6.49857001254426	5.47118746038699	5.67185946824748	6.54966917072649	5.53200519379057	7.1950522566089	6.29902480738432	7.62087961135541	7.15279185163912	5.60407132366886	5.81275490980019	6.88923015239289	5.68650052718322	5.25134038278862	6.67736729213605	7.30578816681099	7.114367024952
MFI2	5.00809242094872	4.5837597536395	3.60762622084549	5.92908083524258	0.782408564927374	2.05658352836637	5.49601487343776	1.09085343045111	0.275007047499869	2.86393845042397	1.70043971814109	4.17632277264046	6.15238625842844	5.82400405093315	2.77610398807316	3.21723071622067	4.33771109212829	3.75595576955096	2.08065766334522	5.27090264916713	3.28095631383106	3.26303440583379	1.56559717585422	1.26903314645524	3.39506279951758	5.17592374206376	3.94485844580754	0.575312330687436	4.65764000520782	3.19692173382033	6.62541662207078	3.63343121035563	4.15218341905505	4.08151006812092	3.45154083301783	3.10433665981474	1.4276061727819	6.51947900230724	1.96716860753263	3.2585189247113	3.26603689399532	2.53106949272595	4.31179371775365	0.863938450423972	5.40667271575583	4.38750040648098	5.80141736586591	2.92789645372882	4.42894634476948	1.76128527336162	5.4535175792155	0.321928094887361	0.918386234446348	7.0092127868052	1.60880924267552	0.815575428862573	1.41683974191283	2.56559717585422	6.35860724911781	6.75314987879766	3.37712374912949	3.32481060342048	4.66789212523023	3.03033607837096	4.89141918684608	6.08809918399721	3.88752527074159	3.98550043030489	0	5.33806779754262	3.84498815668261	0.516015147003664	5.40565206128037	7.3230998086638	4.0686708106651	6.33539035469393	5.00629802390037	3.74846123300404	4.95559179175399	0.903038270112912	4.05311133645956	3.65535182861255	3.55213110825378	4.75648960675997	3.62993940943954	0.704871964456352	6.14016513459945	2.41683974191283	1.26903314645524	6.36176835941915	0.687060688339892	1.83995958748953	2.29865831556452	3.33771109212829	5.20320115631661	2.50080205305716	4.268284666521	4.16912328147676	1.94860084749336	0.250961573533218	4.22110372536788	2.89141918684608	3.44890095114513
MIA	8.12381102146539	7.51404333596374	5.21684284283726	3.71918344048179	6.44228003525259	5.60407132366886	10.1695743037764	5.13873256972024	6.99763113470695	1.59454854955035	6.82209277437953	8.14348525777547	6.26096656451949	4.00450139223494	3.86690797814317	9.65175133626125	8.35085080548338	4.17232749165762	8.46764630360459	7.44980895549207	7.99390075563742	7.55581615506164	6.74779018083096	9.51078394427365	5.538227739736	8.28081715829288	8.47447660428354	7.88459792099006	7.57780644747015	9.00840060830266	7.44402096899975	7.47800105583793	8.43791848753166	8.75945547622604	0	7.19524915780218	6.42727093517358	8.51786619531519	2.37016428054021	9.97223312380739	9.31691504692397	8.55903286774518	8.81634370528486	8.03869955130559	10.0500935146026	8.23978944399991	6.71699089440494	7.10433665981474	11.3115439849519	9.01797756645451	7.44203115884688	6.24450655139592	7.15896306104149	9.62811741045916	10.1834617017969	3.790772037862	3.40599235967584	6.22920335788675	1.67807190511264	7.30241045042562	0	4.32192809488736	7.90526665004677	5.39300425689832	7.80290404741688	4.33413917883824	7.07692245939234	6.86282329982368	3.67694435910691	8.9953714505722	11.0725212016756	7.13319359866411	9.422632479037	6.42727093517358	9.56922903891657	8.46164314807391	7.55266909751427	3.60169651648096	9.76811814458742	7.35939817627605	5.1554254317472	5.63430284166251	7.59410062353147	5.631686366312	8.36089096777204	1.1243281350022	4.20398416585599	6.96347412397489	3.72900887033786	8.52923531833275	0	7.73369327989434	6.93298240994985	8.78345665436024	7.89409017060148	6.0866139474095	7.76234881564413	4.38543103719352	4.54163873443614	4.9546616208379	6.55489577541901	8.73291360047077	5.8245132973348
MID1	3.35895882583233	3.4944156103975	4.8923910259134	4.64443315240625	4.05658352836637	3.81557542886257	3.18745105402733	2.37295209791183	4.64961545906341	4.30451104180995	4.85897561429202	2.82374936030827	5.78135971352466	5.15299460549244	4.41886457739032	2.22032995487956	1.58496250072116	4.90977310414164	2.25096157353322	4.21101219348551	5.59395128394841	3.36457243229586	6.16551001804135	4.87872534148011	2.22650852980868	2.55826763405574	2.88362081628567	3.68706068833989	3.84297883178833	2.25701061820602	4.9546616208379	3.82578562746479	4.12018602753186	3.27649666564036	7.17881421635862	4.04351949366274	6.29241366782748	2.20789285164133	3.93451650158608	3.99819550315325	2.41142624572646	5.81685566236649	4.56254772419912	3.00898878322725	4.14323013477689	3.15055967657538	4.39643353125099	3.72465027173297	3.69710657447697	5.26903314645524	3.62877359520165	3.67581593117227	4.86294724802092	4.20711196120771	5.09381367340273	5.75087443965685	3.4154882710497	2.31034012061215	5.4535175792155	3.90110824301451	5.6959938131099	2.66220549965362	1.71808758396052	4.01881218574282	5.42223300068305	5.04176864995163	4.91025296279928	3.55826763405574	1.87184364850932	4.48542682717024	2.40871186102943	4.30597052098439	4.01970191444255	1.89141918684608	3.46988597627446	4.99457972421575	3.77505054148317	4.23112515787905	3.99186193055632	4.30742852519225	5.5795422249369	5.02502879449152	3.28983446517751	5.95977015521147	4.25171909260596	3.5909612413426	3.89820835250872	4.19298316997399	4.12018602753186	3.95140129167431	4.03474394932473	4.17312743348066	4.43362716708478	3.54101915313356	4.32912359629157	3.10097764772482	1.31034012061215	3.75060650483559	4.77030048949942	4.81147103052984	5.89336221076387	4.77557736093065	5.62877359520165
MIR4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MKI67IP	6.45664189864216	5.75568877685271	6.28706590735054	5.39882918244463	5.79311555527435	6.25455625190949	5.62819033461521	5.22766407255439	6.59827586790765	5.47313748777226	6.93097382556291	4.93215568443206	6.10286805425111	6.27537959625362	5.76871365703049	5.96416756068177	6.18844048897516	5.56833618213375	5.96416756068177	7.97928227641106	4.68313498512609	5.56620629346551	6.5341861390901	5.92267359284945	5.53543091487128	5.66931028620247	6.25058266478754	5.99525837340469	5.85124932023306	6.4556560022205	5.7076352195453	6.54070926267143	5.14159627838382	5.91312876781974	6.84373265661131	6.06263982828646	5.03386345186628	6.52199295640167	4.62702310555406	5.90544717873885	5.60288440871842	6.06047978140759	6.46907195208039	5.81659970653491	6.45384677374993	5.02768487693716	5.08746284125034	5.89311947583592	5.22110372536788	6.18249367494537	5.80271021929134	5.60110220337641	6.47200029214035	5.24298351610969	5.48413813120167	5.20867331962947	6.31215688831337	4.8801957289431	4.91647664443772	4.50207595604579	7.38784501296558	4.98504496225347	6.45055144330648	5.9387562614923	6.00943675560809	4.95559179175399	6.30651744524982	6.09782145517113	3.799087306074	6.73308313184512	5.64731450954714	6.35913458206583	6.15360269614038	5.20163386116965	6.13545278418517	4.95140129167431	3.76128527336162	6.25039317308951	6.161686174584	6.39711840904258	5.39471991299406	6.43362716708478	6.15299460549244	6.24164954001753	4.70653055253812	5.10307794659757	5.74819284958946	5.4369613378336	5.1407786557828	5.93073733756289	5.03562390973072	6.01881218574282	6.24450655139592	5.69960715389318	5.44095219802964	5.09043004232162	5.66049513188851	5.41818994794577	5.32409051603798	6.32445060465607	6.36562255611334	5.47638168756723	6.52685131157335
MLLT11	1.59931779369823	2.29278174922785	0.978195629681651	1.47508488294878	1.50589092972996	1.7311832415722	1.76128527336162	0.903038270112912	0.526068811667588	0.895302621333307	1.71369581484336	0.584962500721157	3.75060650483559	1.38956681176273	5.36317107711924	1.81557542886257	5.00809242094872	4.8569856897822	1.19534759832222	2.6667565918848	0.963474123974886	4.22881869049588	1.42223300068305	2.04264433740849	1.24488705912353	1.46466826700344	2.77399632511117	3.00180224263399	1.85199883711245	1.4276061727819	1.08406426478848	1.58014548442338	0.389566811762725	2.47767732756531	0	1.44360665147561	2.14404636961671	1.90303827011291	3.12101540096137	2.04264433740849	2.81147103052984	2.91456452349394	2.79285535236249	2.34766565630097	1.79493566280354	1.98185265328974	2.10433665981474	0.807354922057604	2.31903981556254	4.23112515787905	1.59931779369823	1.57046293102604	0.263034405833794	2.98185265328974	1.34482849699744	1.29865831556451	0.250961573533218	4.14323013477689	0.782408564927374	0	3.87970576628229	1.03562390973072	0.632268215499512	1.09761079662642	2.71369581484336	2.49313492230551	4.35966172233388	1.75702324650746	0	1.87184364850932	2.04264433740849	3.94110631094643	0	2.36737106564853	2.23878685958712	1.1243281350022	1.34482849699744	5.13216552547809	1.52606881166759	4.21567859660793	2.68257329734758	1.77820857639809	1.32768736417605	0.748461233004036	1.50589092972996	0.464668267003445	3.6667565918848	0.422233000683048	5.96878197383005	4.82527683005487	1.1243281350022	0.411426245726464	1.08406426478848	0.815575428862573	1.09085343045111	1.50080205305716	0.389566811762725	3.41818994794577	1.68257329734758	4.90833256978243	2.04264433740849	0.895302621333307	2.46988597627446
